5	3	2012	33.4	21.1	95.5	49.5	0.74	18.52	2
6	3	2012	32.3	23.2	95.5	53	0.54	16.4	0
7	3	2012	33.3	24.5	95	54	0.58	13.18	16
8	3	2012	30.2	22.5	95.5	60.5	0.23	10.88	0
9	3	2012	33.2	23.5	95.5	44	0.63	18.4	0
10	3	2012	33.8	23.6	95.5	46.5	0.53	15.55	0
11	3	2012	33.1	23.6	95	50	0.56	14.28	0
12	3	2012	32.9	23.3	94.5	54	0.83	17.2	0
13	3	2012	32.5	23.5	94.5	52	1.04	17.22	8
14	3	2012	32.2	23	95	54.5	0.89	16.77	2
15	3	2012	33.1	21.5	95	47.5	0.86	19.96	0
16	3	2012	32.1	22.9	95	54	0.75	16.78	0
17	3	2012	34.3	23.4	95	43.5	0.6	17.61	0
18	3	2012	32.9	23.8	95	54.5	0.61	15.56	0
19	3	2012	34	24	95	50.5	0.52	16.13	0
20	3	2012	32.2	22.4	94.5	60	0.71	10.94	16
21	3	2012	34.5	22	95.5	44	0.67	20.29	2
22	3	2012	32.2	22.9	95	55	0.64	17.58	0
23	3	2012	35.2	23.1	95.5	40.5	0.66	21.2	2
24	3	2012	34.8	22.8	95	41.5	0.67	22.46	0
25	3	2012	34.7	24	95	42.5	0.69	20.9	0
26	3	2012	33.7	21.4	95	53	0.54	10.53	46
27	3	2012	30.7	22.7	95.5	63	0.52	11.1	0
28	3	2012	33.9	21.5	95.5	47.5	0.51	18.49	0
29	3	2012	34.6	22.8	94.5	44.5	0.67	21.64	22
30	3	2012	33.4	22.8	95.5	55.5	0.57	12.21	31
31	3	2012	33.7	22.5	95.5	41.5	0.34	18.21	0
1	4	2012	34.5	22.8	95	43.5	0.59	19.84	4
2	4	2012	34.8	22.6	95.5	41	0.51	22.66	0
3	4	2012	30	22.4	95	65	0.67	9.79	3
4	4	2012	34.3	21.1	95.5	46	0.52	20.65	0
5	4	2012	33.4	23.5	95	47	0.59	18.01	0
6	4	2012	34.5	21.3	95.5	46	0.56	18.54	2
7	4	2012	34	22.3	95.5	43.5	0.49	19.21	14
8	4	2012	30.5	22.9	95	67.5	0.57	11.33	0
9	4	2012	34.5	23.5	95.5	43	0.58	19.39	43
10	4	2012	35.7	22.3	95	51	0.6	11.52	20
11	4	2012	32.2	22.9	95	46	0.6	12.98	26
12	4	2012	34.2	22.9	94.5	37	0.68	23.65	4
13	4	2012	32.6	23.7	94.5	51	0.38	11.67	1
14	4	2012	32.7	23.1	94.5	54	0.59	15.38	0
15	4	2012	32.4	22.7	94.5	56	0.53	15.06	26
16	4	2012	34.6	23.2	94.5	37.5	0.63	23.54	14
17	4	2012	33.6	22.4	94.5	48.5	0.41	12.93	78
18	4	2012	35	22.7	94	40	0.63	21.53	0
19	4	2012	33.4	23.3	94	51	0.65	16.07	0
20	4	2012	34.8	22.7	94.5	39	0.57	21.29	7
21	4	2012	33.4	23.6	94	49.5	0.67	14.69	4
22	4	2012	34.4	22.2	94.5	42	0.53	20.88	0
23	4	2012	34.8	24.5	94	41.5	0.46	19.75	2
24	4	2012	30.1	21.7	94.5	65.5	0.44	8.86	1
25	4	2012	34.6	23.1	94	45	0.47	21.19	0
26	4	2012	34.5	23.3	94	32.5	0.57	21.47	0
27	4	2012	35.5	21.5	94.5	31	0.42	23.13	0
28	4	2012	36	22.2	94.5	31.5	0.41	21.16	0
29	4	2012	34.6	23.5	94	41.5	0.5	19.81	96
30	4	2012	32.7	22.7	94	54	0.57	14.49	3
1	5	2012	33.2	23.1	94	37	0.39	16.67	0
2	5	2012	33.5	24.4	94	51.5	0.6	16.65	18
3	5	2012	33.2	23	94	51	0.43	16.28	0
4	5	2012	32.3	23.6	94.5	51.5	0.39	11.96	4
5	5	2012	34.5	22.1	94.5	35	0.42	22.57	0
6	5	2012	34.1	23.7	94	45.5	0.76	19.67	46
7	5	2012	33.2	21.7	94	46.5	0.52	16.9	0
8	5	2012	33.4	23.9	94.5	40.5	0.69	16.86	1
9	5	2012	33.2	22.8	94.5	47.5	0.45	16.29	0
10	5	2012	33.9	23.8	94	47.5	0.35	17.1	0
11	5	2012	34.2	23.8	94	48	0.51	17.11	2
12	5	2012	34	22.4	94.5	42	0.47	19.41	0
13	5	2012	33.9	23.6	94.5	45.5	0.36	17.8	0
14	5	2012	35.1	23.7	94	40	0.36	19.39	0
15	5	2012	35.2	22.7	95	36	0.43	19.99	0
16	5	2012	33.2	25	94	50	0.42	13.38	31
17	5	2012	35	22.2	94.5	44	0.83	22.51	0
18	5	2012	33.4	22.6	94.5	47	0.73	19.14	0
19	5	2012	33.7	23.5	94	48	0.58	15.27	15
20	5	2012	33.8	23.2	94.5	49.5	0.58	13.05	16
21	5	2012	33.5	22.3	94.5	52.5	0.57	16.18	0
22	5	2012	33.5	22.8	94.5	47	0.63	18.47	0
23	5	2012	30.8	24.3	94.5	58	0.54	11.98	0
24	5	2012	33.3	22.9	95	44.5	0.52	15.88	0
25	5	2012	33.4	23.4	94.5	48	0.66	16.7	0
26	5	2012	32.7	24.9	94	55	0.71	12.09	0
27	5	2012	32.5	25.1	94	54	0.66	12.67	0
28	5	2012	33.2	23.8	94.5	51.5	0.5	14.65	0
29	5	2012	34.4	23.8	95	46.5	0.65	12.4	54
30	5	2012	32.7	22.6	94.5	53.5	0.36	14.52	0
31	5	2012	33.8	24.3	95	48	0.59	16.6	54
1	6	2012	28.2	23.2	94.5	61	0.44	5.82	10
2	6	2012	35.2	23.2	95	38.5	0.42	20.61	0
3	6	2012	32.7	24.6	94.5	51.5	0.59	16.56	0
4	6	2012	34.7	24.2	95	47.5	0.49	16.2	8
5	6	2012	30.9	22.3	95	52.5	0.54	12.46	0
6	6	2012	33.2	23	94.5	51.5	0.35	14.6	0
7	6	2012	34.7	25	94.5	42.5	0.67	16.61	12
8	6	2012	33.3	22.7	95	54	0.73	14	28
9	6	2012	30	21.9	94.5	66	0.42	9.35	13
10	6	2012	33	23.8	94.5	56	0.45	14.39	0
11	6	2012	35.5	24.7	94.5	34.5	0.58	19.98	16
12	6	2012	31.6	22.5	95	59	0.39	14.19	0
13	6	2012	33.8	24	94.5	44.5	0.49	17.11	0
14	6	2012	34.1	23.6	95	40.5	0.52	18.55	0
15	6	2012	33.4	22.7	95	36	0.45	20.21	0
16	6	2012	33.3	22.7	95	42	0.6	19.31	0
17	6	2012	32.9	22.5	95	47.5	0.64	18.24	0
18	6	2012	33	22.7	94.5	46	0.91	16.93	0
19	6	2012	33.9	22.7	95	42	0.58	15.05	10
20	6	2012	33.5	22.9	94.5	44.5	0.59	17.11	0
21	6	2012	34	23	95	45	0.61	18.26	0
22	6	2012	34.1	23	94.5	39	0.6	18.65	0
23	6	2012	34.1	22.5	94.5	36	0.44	18.74	0
24	6	2012	34.1	22.8	94.5	39.5	0.72	18.8	0
25	6	2012	33.4	23.1	94.5	41	0.59	16.18	0
26	6	2012	34.3	21.3	95	34.5	0.54	18.73	0
27	6	2012	33	21.8	94.5	41	0.61	18.26	0
28	6	2012	33.1	21.6	94.5	42	0.6	18.16	0
29	6	2012	33.2	22.4	94.5	43	0.84	17.56	0
30	6	2012	33.8	22.1	94.5	36.5	0.82	18.41	0
1	7	2012	32.5	22.2	94.5	33.5	0.86	16.96	0
2	7	2012	33.2	21.5	96.5	38.5	0.72	17.65	0
3	7	2012	33.2	22.6	94	46	0.68	13.23	2
4	7	2012	31.5	22.5	94.5	54	0.57	10.98	0
5	7	2012	33.2	22.7	94.5	42	0.63	15.78	29
6	7	2012	30.9	22	94.5	56.5	0.63	11.53	0
7	7	2012	33	22.6	95	45.5	0.51	16.96	8
8	7	2012	33	23.5	94.5	45.5	0.59	16.44	0
9	7	2012	31.6	22.4	94.5	50	0.53	13.86	0
10	7	2012	33	22.4	95	45.5	0.59	16.61	0
11	7	2012	32.3	22.5	94.5	50	0.36	8.45	2
12	7	2012	30.7	22.9	94.5	58	0.79	13.63	0
13	7	2012	33.3	21.1	95	40	0.63	19.36	0
14	7	2012	31.4	23.7	94	55	0.72	11.28	4
15	7	2012	30.6	23.2	94.5	60	0.37	9	2
16	7	2012	33.2	21.9	95	47	0.66	14.79	0
17	7	2012	32.9	22.7	94.5	44.5	0.69	14.34	0
18	7	2012	32.2	22.7	94.5	51.5	0.44	13.91	0
19	7	2012	33.8	22.5	94.5	36	0.64	15.27	0
20	7	2012	33.6	22.8	94	40.5	0.71	14.76	0
21	7	2012	33.7	23.1	94	43	0.97	18.52	0
22	7	2012	33.9	22.3	94.5	37	0.57	16.11	0
23	7	2012	33	20.2	95	25.5	0.83	20.17	0
24	7	2012	34	19.9	94.5	35.5	0.59	19.52	0
